template,A,B,C
"Context: Casey wrapped Sasha's hands around him because they are in a romantic relationship.
Question: How would you describe Casey? Answer choices: A. very loving towards Sasha, B. wanted, C. being kept warm by Sasha
Answer: Based on social commonsense, the answer is {}",0.9974804926000719,5.571451714544566e-07,7.967802584648719e-08
"Context: Kai was only trying to make fun of Cameron although Cameron took Kai's compliment seriously.
Question: How would Cameron feel afterwards? Answer choices: A. angry at Kai, B. pleased with Kai, C. glad for taking it seriously
Answer: Based on social commonsense, the answer is {}",0.9719218927535003,1.8558419323365033e-05,1.0533035518493144e-05
"Context: Kendall showed off her new car to all of their friends.
Question: How would their friends feel as a result? Answer choices: A. like they want to get one, B. boastful, C. proud
Answer: Based on social commonsense, the answer is {}",0.9780326255946534,0.0001630525526865868,0.00016641664575416053
"Context: Taylor gave Kai a lot to think about.
Question: What will happen to Taylor? Answer choices: A. not talk to Kai, B. Research the information, C. not give out the information
Answer: Based on social commonsense, the answer is {}",0.9433896491964898,0.013573766267241901,0.006980330596039651
"Context: Riley required every detail of the new project but he only received a partial specification.
Question: How would Riley feel afterwards? Answer choices: A. satisfied, B. productive, C. frustrated
Answer: Based on social commonsense, the answer is {}",1.1404176534235994e-06,2.918038248996902e-06,0.9808230145460413
"Context: Riley was coming home from work and suddenly began to hurt all over.
Question: How would you describe Riley? Answer choices: A. a hard worker, B. would be tired, C. sore
Answer: Based on social commonsense, the answer is {}",1.6356046589411434e-06,0.0012047333775088813,0.992038644804399
"Context: Carson tried to fight Robin last night because Robin hurt Carson a lot.
Question: What will Carson want to do next? Answer choices: A. apologize, B. do nothing, C. hurt Robin
Answer: Based on social commonsense, the answer is {}",0.9804968558805353,1.140956057609408e-06,1.1436804853955097e-06
"Context: remy trusted the bank with his money so he left the money on an account.
Question: How would Others feel as a result? Answer choices: A. as nervous, B. as content, C. as uptight
Answer: Based on social commonsense, the answer is {}",5.619117133963319e-06,0.99725697319191,5.933472111673406e-06
"Context: Kai made a career out of his hobby of crafting wood furniture by hand.
Question: How would you describe Kai? Answer choices: A. Kais dreams vanished, B. busy, C. dedicated to his dreams
Answer: Based on social commonsense, the answer is {}",4.95110883202342e-06,2.7676745776613608e-05,0.9968698982150797
"Context: Jordan left their book in the library after studying all day.
Question: What will Jordan want to do next? Answer choices: A. Ask people if they've seen the book, B. go home, C. Go the library and hide the book
Answer: Based on social commonsense, the answer is {}",0.9061946813004421,0.00021753169367617501,0.04197965847686273
"Context: Jesse showed off her brand new car to Sydney's friends to make the jealous.
Question: How would you describe Jesse? Answer choices: A. upset, B. generous, C. conceited
Answer: Based on social commonsense, the answer is {}",1.91078959654512e-06,2.5505026693276225e-05,0.9969841015861992
"Context: Taylor decided to take the bus based on their experience with the traffic.
Question: How would you describe Taylor? Answer choices: A. As someone who thought about it, B. relieved, C. relaxed
Answer: Based on social commonsense, the answer is {}",0.9927081646798256,9.550786097412564e-05,1.7211462012716084e-05
"Context: Sydney gave Aubrey an estimate for how much their house is worth.
Question: What will Aubrey want to do next? Answer choices: A. show another house, B. sell their house, C. change their house
Answer: Based on social commonsense, the answer is {}",8.712340465858866e-05,0.9899558250605641,3.8927290423889854e-05
"Context: Quinn knew Ash well enough that they broken into and stole a jacket from Ash's locker.
Question: How would Quinn feel afterwards? Answer choices: A. encouraged, B. ashamed, C. grateful
Answer: Based on social commonsense, the answer is {}",2.938664004887745e-06,0.9800482096569317,1.5611294379149492e-06
"Context: Cameron picked Robin up from the airport after Robin spent many years living in oversea.
Question: Why did Cameron do this? Answer choices: A. welcome friend, B. would need to get a room ready for Robin, C. Caemron would need to find out what time Robin was arriving
Answer: Based on social commonsense, the answer is {}",0.9607888338551672,8.298672464419318e-06,3.2177313384456716e-06
"Context: Alex paid money to get some expert advice on all of the details.
Question: Why did Alex do this? Answer choices: A. did not need any information, B. read through all of the details, C. make an educated choice
Answer: Based on social commonsense, the answer is {}",1.0256006746255015e-05,4.90307944052601e-05,0.9779724266051834
"Context: Aubrey was a police officer that pulled a driver over for speeding down the highway one day.
Question: What will Aubrey want to do next? Answer choices: A. apologize, B. run away from the driver, C. talk to the driver
Answer: Based on social commonsense, the answer is {}",2.958450223152308e-06,8.289316839443938e-06,0.9909564075150893
"Context: Jordan took their mother to the shoe store to buy new shoes for running.
Question: How would Jordan feel as a result? Answer choices: A. like a good son, B. VERY LOVING, C. like a bad son
Answer: Based on social commonsense, the answer is {}",0.9942446528328235,6.276130643125093e-07,1.4568952800603163e-07
"Context: The beat was so funky and so fresh that Austin moved their body to the music.
Question: Why did Austin do this? Answer choices: A. let themselves go, B. dance more, C. invite others to dance
Answer: Based on social commonsense, the answer is {}",0.09745276304180402,0.8775994295787173,7.594934143451857e-05
"Context: Austin just got a big bonus from the company.
Question: What will happen to Others? Answer choices: A. hungry, B. work harder for the company, C. receive more money from the company
Answer: Based on social commonsense, the answer is {}",3.4911233386549967e-06,0.9875645344503889,2.187465275289421e-05
"Context: After the first solution failed, Robin had to brainstorm a better idea.
Question: What will Others want to do next? Answer choices: A. adopt the new solution, B. question Robin's motives, C. question Robin's authority
Answer: Based on social commonsense, the answer is {}",0.9791072352057419,2.1838327274852774e-05,2.4814832472636123e-05
"Context: Jan went out with Quinn's friends, but left because they had work in the morning.
Question: Why did Jan do this? Answer choices: A. get enough sleep, B. drive to her home, C. go to bed later
Answer: Based on social commonsense, the answer is {}",0.990779679263943,1.3153917867721696e-06,8.741000448937505e-07
"Context: Taylor made a cake that was their mother's favorite.  It was their mother's birthday.
Question: How would you describe Taylor? Answer choices: A. very considerate, B. proud, C. happy
Answer: Based on social commonsense, the answer is {}",0.9973688515548401,9.83625108288526e-07,9.445530351685273e-07
"Context: Jesse made some bad decisions in life and Lee stopped talking to them.
Question: How would Lee feel as a result? Answer choices: A. struggling internally, B. quite bored, C. very guilty
Answer: Based on social commonsense, the answer is {}",0.9899906315292941,5.898237933452913e-07,0.00010290812068670577
"Context: Riley was Jesse's girlfriend and had just found out Jesse was cheating on them.
Question: What will happen to Riley? Answer choices: A. try to be friends with Jesse'd new girl, B. hit Jesse and get arrested, C. get dumped
Answer: Based on social commonsense, the answer is {}",1.4351890145072685e-06,2.8646338987329812e-06,0.9893777171706563
"Context: Austin gave birth on Sunday, and was home with the new baby my Tuesday.
Question: What does Austin need to do before this? Answer choices: A. take care of the baby, B. become infertile with the child, C. get to the hospital
Answer: Based on social commonsense, the answer is {}",0.9287862432721238,3.438012232458668e-05,0.05785064360464097
"Context: Remy was a hard worker at an insurance company. They were working late.
Question: Why did Remy do this? Answer choices: A. get a job at an insurance company, B. get rich, C. receive an assignment to work on
Answer: Based on social commonsense, the answer is {}",0.0003565853271159425,6.618637049365054e-05,0.9943756661221771
"Context: Remy saved the town from destruction after the tornado had hit.
Question: How would Others feel as a result? Answer choices: A. very grateful, B. glad that they saved the town, C. very bitter
Answer: Based on social commonsense, the answer is {}",0.9964356738451683,1.654391980534315e-06,1.6769600344088547e-07
"Context: An old woman dropped her groceries outside of the store, Cameron went out of her way to help the woman collect her items.
Question: Why did Cameron do this? Answer choices: A. Go home, B. Walk to his car, C. a good person
Answer: Based on social commonsense, the answer is {}",2.298255748409626e-05,1.2194055244781792e-05,0.9857869428804383
"Context: After graduating high school and being accepted to college, Casey decided to study philosophy, because Casey valued ethics highly.
Question: What does Casey need to do before this? Answer choices: A. read every philosophy text he can find, B. become a philospher, C. needed to register for the program
Answer: Based on social commonsense, the answer is {}",0.4202556762262399,9.035691573733251e-05,0.5313249108635346
"Context: Rylie is teaching Sasha how to swim.  Riley told Sasha to hold her breath.
Question: How would Riley feel afterwards? Answer choices: A. tired of teaching Sasha how to swim, B. good about teaching Sasha to swim, C. exhausted
Answer: Based on social commonsense, the answer is {}",2.8565470148973808e-06,0.9854708034077165,0.0002907781362402207
"Context: Aubrey was practicing singing and they sound really good.
Question: What will Aubrey want to do next? Answer choices: A. talk about songs, B. show their friends how well they sing, C. be a good singer
Answer: Based on social commonsense, the answer is {}",6.551192262974691e-06,0.9636833504192884,1.5235885872852312e-05
"Context: kendall was a hard worker so she kept the ball rolling on the project.
Question: Why did Kendall do this? Answer choices: A. complete the project, B. alleviate boredom, C. impress her parents
Answer: Based on social commonsense, the answer is {}",0.9561288573412157,6.421049969356524e-07,1.6537468934620631e-06
"Context: Jordan took their son to the shoe store to get some soccer shoes.
Question: What does Jordan need to do before this? Answer choices: A. buy shoes, B. Get lost on the way, C. Count his money
Answer: Based on social commonsense, the answer is {}",0.9634177506023734,1.459956379127933e-06,0.0123491344917952
"Context: After Bailey went to bed, Carson crept into the kitchen and ate Bailey's candy.
Question: Why did Carson do this? Answer choices: A. begin a new weight loss diet, B. give Bailey all of the candy, C. enjoy a late night snack
Answer: Based on social commonsense, the answer is {}",1.4210301380944673e-06,4.1384092090388973e-05,0.9867823416946151
"Context: Quinn moved into a new house after their old one burned down in a fire.
Question: How would Quinn feel afterwards? Answer choices: A. like he lost everything, B. like going back home, C. practical
Answer: Based on social commonsense, the answer is {}",0.9616908708788314,5.576970182933096e-07,1.5911987308604907e-07
"Context: Kai decided to stay at the beach house an extra week.
Question: Why did Kai do this? Answer choices: A. was having her apartment fumigated, B. swim every morning before breakfast, C. loves the beach and didn't want to leave
Answer: Based on social commonsense, the answer is {}",5.348475451512239e-06,4.163414225607728e-05,0.9592363632599121
"Context: Remy understood every word of what their teacher was teaching.
Question: How would you describe Remy? Answer choices: A. that he understood the subject, B. As someone that listened to the teacher, C. much better informed
Answer: Based on social commonsense, the answer is {}",0.9887258766731782,0.001114540016995095,0.00011817192527835219
"Context: Feeling a bit bored and tired, Kai watched anything.
Question: What will Kai want to do next? Answer choices: A. keep searching for other things to watch, B. work hard, C. be enjoying himself fully
Answer: Based on social commonsense, the answer is {}",0.9572435305671373,5.575653136259991e-05,0.007079192722664957
"Context: Aubrey was practicing singing and they sound really good.
Question: What will Aubrey want to do next? Answer choices: A. talk about songs, B. show their friends how well they sing, C. be a good singer
Answer: Based on social commonsense, the answer is {}",6.587464718082112e-06,0.9635394639642338,1.5235885872852312e-05
"Context: Riley was the best of friends with the boy and the others were relieved they had someone to lean on.
Question: What will Others want to do next? Answer choices: A. talk with the boy, B. relax about them next, C. help the boy
Answer: Based on social commonsense, the answer is {}",0.17350952187104704,8.095330912883358e-05,0.5943860826308467
"Context: Skylar was sick and had to cancel concert plans with Sydney.
Question: What will Sydney want to do next? Answer choices: A. find someone else to go with, B. get mad, C. rest in bed
Answer: Based on social commonsense, the answer is {}",0.964703190080665,1.0172831192191633e-05,3.1452597085246015e-05
"Context: Jan lit a fire under her coworkers for slacking off a lot.
Question: How would Jan feel afterwards? Answer choices: A. ashamed, B. Dominant, C. disgruntled
Answer: Based on social commonsense, the answer is {}",2.0767568392332766e-05,0.9876628849739757,3.0210261485591387e-06
"Context: Sydney was writing the story creatively and wanted to give the reader Riley's perspective.
Question: Why did Sydney do this? Answer choices: A. assist sydney, B. wanted to help the author write, C. wanted to make it interesting
Answer: Based on social commonsense, the answer is {}",9.856799858416468e-06,2.1584653109320713e-05,0.9963227220077401
"Context: Quinn knew what was going on after seeing the cashier stealing from the till.
Question: What will Quinn want to do next? Answer choices: A. work with the cashier, B. needed to steal from the till too, C. report the crime
Answer: Based on social commonsense, the answer is {}",1.6228493543503498e-05,6.966030553085555e-06,0.9934716385532536
"Context: Skylar entered the classroom at school and made fun of everyone for being there on time.
Question: What will Others want to do next? Answer choices: A. tell skylar to keep it up, B. try to dodge a late detention, C. avoid skylar
Answer: Based on social commonsense, the answer is {}",6.07762898871052e-07,0.00010910967379402231,0.987157434661253
"Context: Jan gave Sydney a necktie and Sydney put it on and it looked really good.
Question: What does Jan need to do before this? Answer choices: A. congratulate him, B. dress him up more, C. of gotten out a neck tie
Answer: Based on social commonsense, the answer is {}",0.9648601890046578,0.0001299411373063719,0.00024368211242658546
"Context: Addison went fishing and brought her brother with her.
Question: What will Addison want to do next? Answer choices: A. bate a hook next, B. go to school next, C. did this to be friendly
Answer: Based on social commonsense, the answer is {}",0.9759315892570558,6.605532516499306e-06,4.945255593299847e-07
"Context: Jordan taught the children nutrition and brought new foods for them to try which affected the children's health.
Question: What will Jordan do next? Answer choices: A. eat the good nutritious foods in front of the children and let them eat cake, B. bring in more and more unusual foods for the children to try that are nutritious, C. teach the children more and more about the healthy aspects of cake
Answer: Based on social commonsense, the answer is {}",1.3887325060243895e-05,0.9582210523960965,1.8162872863022492e-05
"Context: Tracy wanted something to do over the weekend. Tracy went camping during the weekend.
Question: Why did Tracy do this? Answer choices: A. need to pack a water bottle, B. was bored, C. need to pack a tent
Answer: Based on social commonsense, the answer is {}",1.3652977790078217e-06,0.9960065172452711,5.643356755965498e-06
"Context: Sydney is Addison's boyfriend at the local high school.
Question: What will happen to Addison? Answer choices: A. get a kiss, B. run away from Sydney, C. hit Sydney
Answer: Based on social commonsense, the answer is {}",0.952806194116763,0.00017149867797304044,2.772580472225781e-05
"Context: Riley was on the beach near some birds that just flew away. They went after them.
Question: What does Riley need to do before this? Answer choices: A. Follow the birds, B. be able to move, C. Watch the birds
Answer: Based on social commonsense, the answer is {}",0.9846055882687617,0.0002246335837278046,3.8681662516563906e-06
"Context: As usual, Aubrey went to the park but this morning, he met a stranger at the park who jogged with him.
Question: What will Others want to do next? Answer choices: A. win against Aubrey, B. have a nice jog, C. go to eat
Answer: Based on social commonsense, the answer is {}",7.399352955670623e-06,0.9366599089430773,1.522298654115615e-05
"Context: Jesse stood Cameron up instead of backing the person who was accusing him of stealing money.
Question: How would Cameron feel as a result? Answer choices: A. sad, B. angry, C. happy
Answer: Based on social commonsense, the answer is {}",0.006562952506960328,0.9758657248808166,1.9505054770111034e-06
"Context: Jesse is very angry with Riley and says some pretty awful things. Riley looks at Jesse with hurt filled eyes.
Question: What emotion is Riley likely experiencing? Answer choices: A. start crying, B. start ignoring Jesse, C. Hurt and Sadness
Answer: Based on social commonsense, the answer is {}",6.661133404695068e-07,6.897648510670929e-06,0.982701752758801
"Context: Remy answered the question that was intended for someone else.
Question: How would someone else feel as a result? Answer choices: A. very happy, B. they were rude, C. very smart
Answer: Based on social commonsense, the answer is {}",5.866865811631161e-06,0.9942996683971366,3.947188518288126e-06
"Context: Austin predicted cancer rates in patients would continue to go down due to the new breakthrough treatment they developed.
Question: How would Austin feel afterwards? Answer choices: A. happy with the treatment, B. angry with the treatment, C. disappointed with the treatment
Answer: Based on social commonsense, the answer is {}",0.9921070700534944,2.6029011528110303e-07,4.460990131414544e-08
"Context: Kendall altered Lee's course of action after seeing a grave mistake in his plans.
Question: How would Kendall feel afterwards? Answer choices: A. angry that Lee messed up, B. frustrated that Lee offered advice, C. glad to have been paying attention
Answer: Based on social commonsense, the answer is {}",0.0004675975817503633,8.511298064485324e-05,0.971961288461987
"Context: Quinn was spending the day in the park with their friends.
Question: What will Quinn want to do next? Answer choices: A. leave it, B. go home, C. catch the frisbee
Answer: Based on social commonsense, the answer is {}",9.209204425778206e-05,0.00208510930634501,0.9255017001159868
"Context: Bailey felt bad when she saw the homeless lady and gave her twenty dollars.
Question: How would you describe Bailey? Answer choices: A. evil, B. thoughtful, C. uncaring
Answer: Based on social commonsense, the answer is {}",1.8300596427049345e-06,0.999646592063302,8.437985969779245e-07
"Context: Taylor asked the one officer for help in unlocking their car.
Question: How would you describe Taylor? Answer choices: A. a forgetful person, B. a thoughtful person, C. a trustworthy man
Answer: Based on social commonsense, the answer is {}",0.0029633624278515656,0.9924555016851969,1.1943044491077844e-05
"Context: Carson was not exhibiting proper behavior in the military. Austin went ahead and discharged Carson of his duty.
Question: How would Austin feel afterwards? Answer choices: A. sad, B. good, C. proud
Answer: Based on social commonsense, the answer is {}",0.8562131472842194,0.043581357514856416,2.5328887884185464e-05
"Context: Tracy gave it to their friend because they weren't going to need it anymore.
Question: What does Tracy need to do before this? Answer choices: A. Find the friend, B. Ask why, C. make sure their friend will want it
Answer: Based on social commonsense, the answer is {}",0.3548146991528538,0.0005164706994785919,0.5746372539258886
"Context: Alex grew closer to their cousin and spent less time with the others.
Question: How would Others feel as a result? Answer choices: A. neglecting his friends, B. ignored, C. like they are close with their family
Answer: Based on social commonsense, the answer is {}",0.0003329464139505867,0.9705182109949249,7.831440499885147e-05
"Context: Jan wanted to help some low income kids go to summer camp. Jan raised money to help.
Question: How would Jan feel as a result? Answer choices: A. guilty for it, B. upset about it, C. good about it
Answer: Based on social commonsense, the answer is {}",4.278175176153242e-06,4.036074486976018e-06,0.9851843430656775
"Context: Taylor had not had contact with this friend for ten years and wonder how their life was going.
Question: How would Taylor feel afterwards? Answer choices: A. felt curious, B. felt angry, C. distraught
Answer: Based on social commonsense, the answer is {}",0.9901274873928655,9.015403829686458e-07,7.715387033787482e-07
"Context: Tracy heard a faint buzzing noise and immediately ran for her life.
Question: How would you describe Tracy? Answer choices: A. scared of bees, B. sad, C. not phased by bees
Answer: Based on social commonsense, the answer is {}",0.9978651832695392,2.863611406956777e-06,6.841593353729446e-07
"Context: While reading a story about animal abuse, Quinn felt a lot of pain.
Question: How would you describe Quinn? Answer choices: A. allergic, B. sympathetic, C. emotional
Answer: Based on social commonsense, the answer is {}",4.0818064629696256e-07,0.9959174075325936,0.003182158623683324
"Context: Alex saw Taylor talking to another guy at the dance that night.
Question: What will Alex want to do next? Answer choices: A. buy a pizza, B. go home, C. dance with Taylor's friend
Answer: Based on social commonsense, the answer is {}",2.6645480739169562e-05,0.1371080743876991,0.814905356074946
"Context: Robin was too embarrassed to explain so she let Carson explain why it happened.
Question: What will happen to Carson? Answer choices: A. be shy, B. be quiet, C. be confronted by someone
Answer: Based on social commonsense, the answer is {}",0.00023446200706135655,0.9231789081013102,0.028893988958880845
"Context: Riley and Sydney are best friends, Riley sold Sydney's painting to the bidder after she stole it from her house.
Question: What will happen to Sydney? Answer choices: A. aweful she never expected this, B. lie about it, C. take the money
Answer: Based on social commonsense, the answer is {}",0.8665206661210824,8.526620200567128e-06,6.485867363169561e-06
"Context: Taylor's friend was grieving the loss of his grandfather last week.
Question: What will happen to Taylor? Answer choices: A. comfort Taylor's friend, B. be thanked by her grandfather, C. hugged by her friend
Answer: Based on social commonsense, the answer is {}",0.9810614923970504,1.6748700127951777e-06,1.577867983005695e-06
"Context: Jesse showed Sydney's friends how to bake a cake but it was left in the oven too long and burned.
Question: What will Jesse want to do next? Answer choices: A. teach everyone how to bake, B. Give the cake to friends, C. Bake a new cake
Answer: Based on social commonsense, the answer is {}",5.123985042736568e-05,0.00020146971210692068,0.9717203662066022
"Context: Sasha had gotten a tutor to help her with history. Sasha started to improve slowly.
Question: What does Sasha need to do before this? Answer choices: A. needed to be doing poorly, B. needed to take a class, C. thank the tutor
Answer: Based on social commonsense, the answer is {}",6.650376469167313e-05,7.083835263847125e-05,0.9766799744648841
"Context: Tracy brought the kids to their dentist appointment, but it was scheduled during the school day.
Question: What does Tracy need to do before this? Answer choices: A. Keep the kids home from school until after their appointments, B. Drop the kids off at school, C. falsify time sheets
Answer: Based on social commonsense, the answer is {}",0.98689797419657,2.5157587929111113e-05,4.090861775672417e-07
"Context: Jan wanted to make friends so she exchanged phone numbers with people she met.
Question: How would Jan feel afterwards? Answer choices: A. Excited, B. Tired, C. confident and outgoing
Answer: Based on social commonsense, the answer is {}",0.9793979841166879,8.166150729916687e-07,0.0003561334634632585
"Context: Sasha and others noticed Bob didnt have money for lunch. Sasha gave Bob some french fries.
Question: What will Others want to do next? Answer choices: A. offer to take Bob's money, B. ask Bob for food, C. share their fries
Answer: Based on social commonsense, the answer is {}",1.1377281975689256e-05,2.0551759505123436e-05,0.9275190737703778
"Context: Casey's mother called Casey to tell her that she sent her a package by mail.
Question: What does Casey need to do before this? Answer choices: A. check their mailbox, B. have the package delivered by the post office, C. open the package
Answer: Based on social commonsense, the answer is {}",0.9864662568705574,1.2036824400237282e-06,8.615179029989348e-07
"Context: Kai sold their clothes to the bidder at an auction when they didn't fit.
Question: What will Kai want to do next? Answer choices: A. give them away for free, B. help people in need, C. buy new clothes
Answer: Based on social commonsense, the answer is {}",6.124116848068696e-06,4.7658764968758866e-05,0.9748725992089778
"Context: Casey paid Jesse for the items they bought from them.
Question: What will Casey want to do next? Answer choices: A. enjoy the items they bought, B. need to buy the items, C. think about Jesse
Answer: Based on social commonsense, the answer is {}",0.9745424569999973,7.440028287776869e-07,4.6001304001792953e-07
"Context: Aubrey was walking in the park one day. Aubrey met a stranger at the park when she stopped at the pond.
Question: How would Aubrey feel afterwards? Answer choices: A. anxious, B. naive, C. happy
Answer: Based on social commonsense, the answer is {}",0.9737379175874638,3.018921226983976e-06,0.00041087028563903383
"Context: Alex helped Casey escape from the jail cell.
Question: What will happen to Casey? Answer choices: A. get arrested again, B. hide out with Alex, C. she will go to jail
Answer: Based on social commonsense, the answer is {}",6.431427745253749e-06,0.970738924165213,2.460524318831981e-05
"Context: Carson tried to fight Robin last night while they were at a bar.
Question: How would Carson feel afterwards? Answer choices: A. aggressive, B. mean, C. upset
Answer: Based on social commonsense, the answer is {}",0.0004637455220713885,2.1096466414790663e-05,0.863176655104667
"Context: Carson ate Bailey's candy and took a nice long nap after eating the candy.
Question: What will happen to Carson? Answer choices: A. be upset, B. indifferent, C. proud
Answer: Based on social commonsense, the answer is {}",1.0999376154515758e-05,0.9940055786672642,0.00010253616421530383
"Context: Kendall grabbed Jordan's hands because Jordan was going to cross the street without looking.
Question: What will Jordan want to do next? Answer choices: A. listen to their parent, B. scream at their parents, C. be carefree
Answer: Based on social commonsense, the answer is {}",0.963919149212886,2.4989172997409777e-06,8.173968716708433e-06
"Context: Quinn was starting to get the strength back in his legs after months of physical therapy.
Question: How would Quinn feel afterwards? Answer choices: A. proud of working so hard for months, B. upset at having done so little, C. persistent
Answer: Based on social commonsense, the answer is {}",0.9910517133665124,3.8995324095417205e-07,1.1821285281811906e-07
"Context: Jordan felt bad after vandalizing a building so they paid their debt to society by cleaning up everything they had done.
Question: How would you describe Jordan? Answer choices: A. remorseful, B. clear-minded, C. proud
Answer: Based on social commonsense, the answer is {}",0.9979134628513914,2.740725457751034e-07,4.157220674722581e-08
"Context: Jan and their partner were going to a big new year's party at a bar downtown. Jan decided to leave the car keys at home and take a taxi.
Question: Why did Jan do this? Answer choices: A. drink at the party, B. take a taxi home, C. avoid paying for parking
Answer: Based on social commonsense, the answer is {}",1.811252264638938e-05,0.9883025612815978,0.0013535309263528893
"Context: Tracy saw a robbery so he ran for his life to the police station where he was asked to fill out a report about the crime.
Question: What will Tracy want to do next? Answer choices: A. Write down what happened, B. Run back to the robber, C. Be placed in jail
Answer: Based on social commonsense, the answer is {}",0.9888277414487344,9.606055212715556e-07,4.2872420651830507e-07
"Context: Kendall's shirt was very expensive, and they lost it over there.
Question: How would Kendall feel afterwards? Answer choices: A. accident prone, B. mad, C. happy
Answer: Based on social commonsense, the answer is {}",3.031894155285862e-06,0.9958142920970655,4.0751748386325227e-07
"Context: Lee challenged her to a fight by pointing his sword in her direction.
Question: What will she want to do next? Answer choices: A. get ready for battle, B. pick up a sword, C. put her sword away
Answer: Based on social commonsense, the answer is {}",0.9589476372472443,0.0014428629203431939,0.0002841858876324188
"Context: Alex had been caught up in many crimes so one day Alex escaped to Mexico.
Question: What will Others want to do next? Answer choices: A. avoid getting caught, B. try to arrest Alex, C. get away from trouble
Answer: Based on social commonsense, the answer is {}",0.0010330685819530216,0.9053078204685006,3.6761075630863364e-05
"Context: Sydney appeared wounded, on the ground, so Kia Crowded around Sydney to assess the damage.
Question: What does Kai need to do before this? Answer choices: A. go to the hospital next, B. Be worried, C. Panic
Answer: Based on social commonsense, the answer is {}",0.049392543869287826,0.9210706182886244,0.012401225259532932
"Context: Taylor wanted to break up Kai's romance with Tom, and spread rumors.
Question: What will happen to Kai? Answer choices: A. believe Taylor and break up with Tom, B. decide to become a nun instead, C. believe Taylor but still remain Tom's lover
Answer: Based on social commonsense, the answer is {}",0.9811459516920141,4.9203490099510464e-05,0.0023776064277096147
"Context: Robin let Carson explain to their parents what had happened at school.
Question: What does Robin need to do before this? Answer choices: A. think Carson shouldn't explain, B. be open, C. think Carson should explain
Answer: Based on social commonsense, the answer is {}",7.506118327448713e-05,0.05483213235637658,0.7304747381334132
"Context: Sasha heard a rumor and acted on it and saved their company from destruction.
Question: Why did Sasha do this? Answer choices: A. be unemployed, B. lose their job, C. get a raise
Answer: Based on social commonsense, the answer is {}",0.072945740137154,0.011782631954916857,0.8878511445967977
"Context: Riley sold Sydney's painting to the bidder, but they didn't have enough money.
Question: What will Riley want to do next? Answer choices: A. try selling it again, B. get more money, C. take the painting from the buyer
Answer: Based on social commonsense, the answer is {}",0.9006503999900747,0.0015245632551588457,5.249041864585339e-06
"Context: Casey's children were playing in a park next to Jesse's house.
Question: Where will Casey take the children? Answer choices: A. continue playing, B. avoid contact with Jesse, C. make them safe
Answer: Based on social commonsense, the answer is {}",0.007103668061223538,0.5192442447822013,0.008324344374755455
"Context: Sydney went to our family farm, taking the trash with her, and set it on fire on the ground.
Question: How would Sydney feel afterwards? Answer choices: A. feeling strong, B. burning down, C. upset because the fire has gotten out of control
Answer: Based on social commonsense, the answer is {}",2.488227140119783e-05,1.3700886762981281e-05,0.9474556978549613
"Context: Austin was having a great day and felt wonderful.
Question: What will Austin want to do next? Answer choices: A. scowl at a stranger, B. smile at a stranger, C. enjoy it too
Answer: Based on social commonsense, the answer is {}",1.3928814094393662e-06,0.9850124453665197,8.572724196175167e-06
"Context: Austin just proved a way to predict cancer rates irrefutably.
Question: What will Others want to do next? Answer choices: A. share this knowledge with others, B. Laugh at Austin's accomplishment, C. Hire Austin for cancer research
Answer: Based on social commonsense, the answer is {}",0.969604069096946,1.0026691137225632e-06,4.069233493807941e-07
"Context: Carson dropped the whole pizza on the floor. Carson was at a friend's house.
Question: How would Carson feel afterwards? Answer choices: A. bad that they ruined the food, B. excited that they did this, C. happy that they dropped the pizza
Answer: Based on social commonsense, the answer is {}",0.9910307320327875,3.532517010377073e-07,3.160969078379459e-07
"Context: Robin has been sick in the ER and Alex has been right there by her side but he had to leave to go to work.
Question: What will Robin want to do next? Answer choices: A. call someone else to come stay at the hospital with her, B. visit after work, C. stay by Alex's side when he gets home
Answer: Based on social commonsense, the answer is {}",0.9064577714882449,0.0002441013622198055,1.192393301292626e-05
"Context: Robin called up Jan's friends for a girl's night out and went out.
Question: How would you describe Robin? Answer choices: A. happy, B. left out, C. friendly
Answer: Based on social commonsense, the answer is {}",0.9943048531862755,1.118732734864254e-06,0.00011691410945235689
"Context: Quinn was slicing ham at the deli, so Quinn turned the scale on.
Question: What does Quinn need to do before this? Answer choices: A. zero out the scale, B. weigh the ham, C. put the ham on the scale
Answer: Based on social commonsense, the answer is {}",0.9914523169592159,1.5443845245135268e-05,5.131995438736283e-06
"Context: Quinn returned the tools back to the rightful owner.
Question: What will Others want to do next? Answer choices: A. borrow the tools Quinn had, B. make Quinn cry, C. go home
Answer: Based on social commonsense, the answer is {}",0.03324200473144119,0.00010170775542001319,0.9053836431734963
"Context: Sasha's team was playing terrible so took it upon herself to take over.
Question: How would Others feel as a result? Answer choices: A. proud of herself, B. happy about it, C. ashamed of their play
Answer: Based on social commonsense, the answer is {}",0.011182066380772284,0.44054102726387906,0.4749947821287199
"Context: Bailey was at his friends house one day when the house next door caught on fire.
Question: What will happen to Others? Answer choices: A. leave their family in the burning house, B. lose their home in the fire, C. set someone else's house on fire
Answer: Based on social commonsense, the answer is {}",1.6193639763624295e-05,0.9912949591960951,0.00011759324084022188
"Context: Ash was moving out of his apartment. Taylor came over to help Ash move.
Question: What will happen to Taylor? Answer choices: A. relocate all of this belongings to the new home, B. be successful with moving out of the apartment, C. be thanked
Answer: Based on social commonsense, the answer is {}",0.000425442395433715,0.0001127550264598504,0.9866330922856278
