template,A,B,C
"Context: Bailey passed Jesse's examination because they knew they were fine.
Question: What will Bailey want to do next? Answer choices: A. tell them they're fine, B. want more examations, C. say nothing.
",0.8435153365135193,0.01011342741549015,0.14533670246601105
"Context: Addison regarded every comment very seriously and listened to all the instructions.
Question: How would you describe Addison? Answer choices: A. addison was law biding, B. serious, C. contemplative.
",0.03407401219010353,0.8696287870407104,0.0944930762052536
"Context: Bailey worked very hard on the company project and got a promotion at work.
Question: What would Bailey's boss think of Bailey? Answer choices: A. a hard worker, B. tell their family and friends, C. celebrate their promotion.
",0.9948720335960388,0.0006389446789398789,0.004219295922666788
"Context: Sasha gave Robin their number after meeting them at the bar.
Question: How would you describe Sasha? Answer choices: A. single, B. attracted to Robin, C. dating Robin.
",0.2680807113647461,0.7214779257774353,0.009347361512482166
"Context: Sasha had a plane to catch, so Sasha left the house within hours of waking up.
Question: Why did Sasha do this? Answer choices: A. travel patiently, B. fly the plane, C. miss the plane.
",0.017409296706318855,0.0030849974136799574,0.9786586761474609
"Context: Sydney takes their school work very seriously, they have just heard about a big test.
Question: What will Sydney do next? Answer choices: A. Goof off, B. Study, C. they want to be sure and graduate.
",0.0004942070809192955,0.9922128319740295,0.006986996624618769
"Context: Skylar gave Austin some pills because Austin had a severe headache and did not have any pills.
Question: How would Austin feel as a result? Answer choices: A. too nosy, B. was glad she had pills with her today, C. grateful to Skylar.
",0.00017234902770724148,0.0008929254254326224,0.9986104965209961
"Context: Casey went Jesse's way home. He knew not to argue with Jesse.
Question: Why did Casey do this? Answer choices: A. appreciate casey, B. make Jesse mad, C. avoid argument.
",0.00036628294037654996,0.00036459980765357614,0.9989588260650635
"Context: Kendall altered Lee's course. Lee was off on the wrong path at a young age.
Question: Why did Kendall do this? Answer choices: A. be a good leader, B. be demanding, C. change it.
",0.522980809211731,0.002594995079562068,0.4732782542705536
"Context: Aubrey was stressed about losing out on the promotion. To relax, Aubrey swam in the pool.
Question: How would you describe Aubrey? Answer choices: A. calm after swimming, B. a person who prefers not to swim, C. a person who likes to swim.
",0.28518760204315186,0.00235139112919569,0.711337685585022
"Context: Sydney asked mom if Ash could have a dollar to buy candy for herself.
Question: What will Ash want to do next? Answer choices: A. borrow candy, B. know Ash wanted candy, C. be nice to the mom.
",0.014395137317478657,0.0031280838884413242,0.9814791679382324
"Context: Aubrey wanted to go in the pool but she was full of dirt. Robin went and changed Aubrey's clothes before she went swimming.
Question: What will happen to Aubrey? Answer choices: A. have a good time, B. have a bad time, C. stay all dry.
",0.9851104021072388,0.005975015927106142,0.008488194085657597
"Context: Bailey agreed to a date with their boss then had second thoughts and decided not to show up.
Question: How would you describe Bailey? Answer choices: A. a worrier, B. free spirited, C. anxious and guilty.
",0.36683061718940735,0.1910201758146286,0.43996480107307434
"Context: Tracy took Jesse's students on a field trip and covered the expenses for everyone.
Question: How would you describe Tracy? Answer choices: A. giving, B. selfish, C. very generous.
",0.12980496883392334,0.003424198366701603,0.86543208360672
"Context: Jesse stood Cameron up at the restaurant on their date.
Question: Why did Jesse do this? Answer choices: A. go out with someone else, B. apologize, C. kiss cameron.
",0.989130973815918,0.009357564151287079,0.0008913332130759954
"Context: Lee left a mess upon Ash and had to clean the mess for a few hours.
Question: What will happen to Ash? Answer choices: A. get yelled at, B. sad now, C. clean up the next mess.
",0.782916247844696,0.08471949398517609,0.13078930974006653
"Context: Bailey expressed their thoughts in words.  He was always very expressive.
Question: What does Bailey need to do before this? Answer choices: A. Others will talk freely with Baily, B. speak without thinking, C. think about what to say.
",0.00018489654758013785,0.0019305950263515115,0.9976048469543457
"Context: Jordan watched Alex's every look at the party he went to for school graduation.
Question: Why did Jordan do this? Answer choices: A. go to the party, B. had heard she would be there and he wanted to flirt with her every chance he could get, C. had heard she would be there and he wanted make sure she did not get bored at the party.
",0.0017388489795848727,0.9176256656646729,0.07971224188804626
"Context: Jesse had been sick for several weeks, but after taking new medication, Jesse was feeling much better.
Question: How would Jesse feel afterwards? Answer choices: A. healthy, B. confident, C. doing better.
",0.017172859981656075,0.037775952368974686,0.943901777267456
"Context: Skylar sold homemade sculptures, and her family and friends bought them to be supportive.  In a week's time all of the sculptures disintegrated into dust.
Question: How would Others feel as a result? Answer choices: A. happy, B. sad, C. cheated in the sale.
",0.004795169457793236,0.6681190133094788,0.3261274993419647
"Context: kai was scared so he sat in austin's lap.
Question: What does Kai need to do before this? Answer choices: A. see something to be scared of, B. safe, C. be with Austin.
",0.9767703413963318,0.0005414218758232892,0.022298386320471764
"Context: Alex was wondering how to send the document to Bailey. Bailey told Alex to send the pdf.
Question: How would Bailey feel afterwards? Answer choices: A. indecision, B. complete, C. confusion.
",0.006766000762581825,0.9792189002037048,0.013360193930566311
"Context: Jan came over one night and searched the house because she was scared a robber could their.
Question: Why did Jan do this? Answer choices: A. be safe, B. was afraid of criminals, C. secure.
",0.1239013671875,0.8601930737495422,0.014596493914723396
"Context: Taylor is going to go hiking in the woods.
Question: What will Taylor want to do next? Answer choices: A. remember information, B. go to the woods, C. be cautionless.
",0.0031471927650272846,0.995371401309967,0.0009525525383651257
"Context: Kai gave Sydney a push, after Sydney was too slow getting out of the way.
Question: How would you describe Kai? Answer choices: A. bad about pushing Sydney, B. regretful after pushing Sydney, C. impatient.
",0.004396569915115833,0.005327430088073015,0.9897322058677673
"Context: Alex wanted to learn how to play the guitar on his own and set the plans into motion.
Question: What will Alex want to do next? Answer choices: A. rent a guitar, B. sign up for classes, C. find a tutor.
",0.23656217753887177,0.1818256676197052,0.5772314667701721
"Context: Remy saved the apartment from destruction by holding a protest on the steps.
Question: How would Others feel as a result? Answer choices: A. angry about their apartment, B. proud of Remy, C. sad that Remy helped them.
",0.005615740083158016,0.9710812568664551,0.022537676617503166
"Context: Remy gave birth to a baby girl even though Remy thought they would have a boy.
Question: How would Others feel as a result? Answer choices: A. happy that they were not born a boy, B. happy that they were born a girl, C. as though they messed up by not being a boy.
",0.02327127754688263,0.7179197669029236,0.2566010057926178
"Context: Sydney put on their clothes and the boys got ready for school.
Question: Why did Sydney do this? Answer choices: A. wanted the boys to be self-sufficient, B. wanted the boys to loaf, C. wanted to be a good mother.
",0.0025289382319897413,0.000847067276481539,0.9960799813270569
"Context: Tracy had the world by the tail after she managed to do everything at work.
Question: How would Tracy feel afterwards? Answer choices: A. sad, B. sastisfied, C. ambitious.
",0.0032683180179446936,0.877061665058136,0.11831855028867722
"Context: A big dog started chasing Tracy in the park so Tracy ran for their life to their car and jumped in to get away from the dog.
Question: How would Tracy feel afterwards? Answer choices: A. A person who was panicking, B. tranquility, C. shocked.
",0.8531790375709534,0.009706433862447739,0.1359476000070572
"Context: Jan made friends with Taylor. Jan now goes to Taylor´s house everyday to play video games.
Question: What will happen to Jan? Answer choices: A. stop going to work, B. fall in love with Taylor, C. be addicted to video games.
",0.0014677044237032533,0.018252667039632797,0.9796156883239746
"Context: Ash tried to redeem himself after he missed an open shot in the game.
Question: How would Ash feel afterwards? Answer choices: A. disappointed, B. frugal, C. trying hard.
",0.6505855917930603,0.0016179288504645228,0.3469564616680145
"Context: Taylor taught math in the schools every day as a vocation to make money.
Question: What will Others want to do next? Answer choices: A. know how to teach, B. hate math, C. stay in class.
",0.03225179389119148,0.007887831889092922,0.9588137865066528
"Context: Jordan was being loud and kept Carson up all night.
Question: How would you describe Jordan? Answer choices: A. a fun person, B. inconsiderate, C. playing a game.
",0.0009803642751649022,0.998216450214386,0.0004548902506940067
"Context: Sasha broke Kai's violin bow and tried to hide it from her.
Question: What will Kai want to do next? Answer choices: A. be rude, B. be mean, C. ask that Sasha buy another one.
",0.0017731054686009884,0.001592848333530128,0.9961756467819214
"Context: Sasha works at the doctor's office.  She protected the patient's information.
Question: What will happen to Others? Answer choices: A. sasha who has worked at doctor's office, B. want Sasha to appreciate them, C. appreciate Sasha's efforts.
",0.0002302600914845243,0.0015092857647687197,0.9979153275489807
"Context: There was a thunderstorm and Skylar's kids were scared. She made them hot chocolate and read them a story to ease their minds.
Question: What did Skylar do? Answer choices: A. tuck them into bed, B. made her kids hot chocolate, C. have them go to sleep.
",0.0057337163016200066,0.9692946076393127,0.023926088586449623
"Context: Addison kept their kids well behaved and taught them good manors.
Question: What will Others want to do next? Answer choices: A. raise their kids to be good adults, B. ask their kids to behave, C. be well manored as well.
",0.47895607352256775,0.11274763941764832,0.405240923166275
"Context: Addison believed in the goodness of each person and regarded every person as a friend.
Question: What does Addison need to do before this? Answer choices: A. accepted, B. addision who has wanted to good friend, C. atrocious.
",0.2953740060329437,0.6927205324172974,0.0070806462317705154
"Context: Alex paid extra money to get more secret details about the game strategy.
Question: What will Alex want to do next? Answer choices: A. play the game more, B. ignore the advice, C. stop playing the video game.
",0.9957719445228577,0.0023242118768393993,0.0015389706240966916
"Context: Bailey told Aubrey she saw the thief taking candy in the aisle.
Question: How would you describe Bailey? Answer choices: A. like a snitch, B. Careless, C. Cautious.
",0.5372340679168701,0.004831861238926649,0.4565492868423462
"Context: Sasha was working hard for a long time and wanted a break. They spent a weekend traveling.
Question: Why did Sasha do this? Answer choices: A. take a break, B. enjoy it, C. visit family.
",0.9936519861221313,0.0027294461615383625,0.003261108649894595
"Context: Austin had a rough day at work and decided to go to the bar. Austin had a drink that night.
Question: Why did Austin do this? Answer choices: A. settle down, B. go to the bar, C. order a drink.
",0.9954429864883423,0.0018043527379631996,0.0024160537868738174
"Context: Since Kai was feeling confused while trying to present problems in front of the class, Kai makes things up as they go along.
Question: How would Kai feel afterwards? Answer choices: A. somewhat jealous and angry, B. somewhat insecure and confused, C. disoriented.
",0.004378968384116888,0.7537558674812317,0.24010591208934784
"Context: Jordan was so good at painting portraits that they made it their career.
Question: Why did Jordan do this? Answer choices: A. Jordan's paintings sell for a lot of money, B. open a gallery, C. save for a house.
",0.9852250218391418,0.002308895578607917,0.011857913807034492
"Context: Addison was at the shop and picked up groceries the other day then drove them back home and put them in the frigdge and cupboards.
Question: Why did Addison do this? Answer choices: A. Plan dinner, B. was hungry, C. Store the grocery bags.
",0.4240925908088684,0.4572533965110779,0.11497898399829865
"Context: Skylar had tooth pain and found out they needed a root canal.
Question: How would you describe Skylar? Answer choices: A. getting fixed, B. getting new teeth, C. in pain.
",0.10289162397384644,0.0017117469105869532,0.8944244980812073
"Context: skylar went shopping with friends in order to buy expensive clothes even though their friends were poor.
Question: What will Others want to do next? Answer choices: A. get something, B. needed to have friends, C. get nothing.
",0.7048921585083008,0.007370352279394865,0.2862893044948578
"Context: Riley began to hurt inside.
Question: How would Riley feel afterwards? Answer choices: A. happy, B. Someone who needs help, C. Painful.
",0.001522223581559956,0.07350186258554459,0.9242315888404846
"Context: Tracy gave video games to my friend when they were done with them.
Question: How would Tracy feel as a result? Answer choices: A. they were a good friend, B. a fan of video games, C. they were unhelpful.
",0.9823450446128845,0.0028143234085291624,0.014399787411093712
"Context: Riley played a role in the revolution because he gaved the army weapons and suppliles.
Question: What does Riley need to do before this? Answer choices: A. need to gather weeapons so that the revolution has a chance to survive, B. gather intel on the enemy so that theres accurate info, C. proud.
",0.9870378971099854,0.011375144124031067,0.0008957094978541136
"Context: Cameron had a tooth that was bothering him. Cameron phoned the dentist about it.
Question: What does Cameron need to do before this? Answer choices: A. needed to find a dentist, B. needed to hurt his tooth, C. see the dentist.
",0.908635675907135,0.07657523453235626,0.014048999175429344
"Context: Sasha improved Jordan's status when they were seen together.
Question: How would Sasha feel afterwards? Answer choices: A. frustrated, B. better, C. accomplished.
",0.0051694572903215885,0.05286003276705742,0.941055178642273
"Context: Remy joined a band who needed a talented drummer.
Question: What will rest of the band want to do next? Answer choices: A. Assign him the role of manager, B. Write songs, C. pursue a music career.
",0.0011267709778621793,0.5375208854675293,0.45989593863487244
"Context: Skylar offered Riley resistance after Riley wanted to take Skylar out to a new bar.
Question: How would Riley feel as a result? Answer choices: A. straight edge, B. like Skylar does not like them, C. a close friend.
",0.0014254788402467966,0.984357476234436,0.013664260506629944
"Context: Taylor based it on their experience of being kidnapped and held for ransom.
Question: How would Taylor feel afterwards? Answer choices: A. angry to have to talk about it, B. compassionate about the subject, C. sad to share their deep secret.
",0.027989014983177185,0.8734914064407349,0.0973254069685936
"Context: Riley's ex was secretly cheating on them and Aubrey knew but never told Riley.  Aubrey was glad when Riley finished with them.
Question: Why did Aubrey do this? Answer choices: A. save Riley from hurt, B. never again get back together, C. never be back together again.
",0.6577076315879822,0.12951207160949707,0.20972776412963867
"Context: Alex listened to a lecture before a big test. Alex paid attention to the details and got an A.
Question: How would Alex feel afterwards? Answer choices: A. ashamed for failing, B. like they aren't smart, C. would appreciate that they paid attention.
",0.00018714115140028298,0.0006388301844708622,0.9989975094795227
"Context: Carson's mother does not allow them to play video games. Carson's mother found out that Carson was at a friend's house playing video games.
Question: What will happen to Carson? Answer choices: A. Carson's friend will ground them, B. Carson's mother will scold them, C. Others will be punished.
",0.0009850830538198352,0.9962460398674011,0.001870891428552568
"Context: Kai had some choice words to say but she decided to keep the language in check.
Question: How would you describe Kai? Answer choices: A. intelligent, B. ignorant, C. like the better person for not engaging in the petty fight.
",0.5499798059463501,0.007389372680336237,0.44107478857040405
"Context: Alex rendered Sasha's car washing service despite the rain that was soon to come.
Question: How would Sasha feel as a result? Answer choices: A. as generous, B. happy they got a pre-rain wash, C. angry at Alex for not saying anything.
",0.0023626622278243303,0.8635944724082947,0.13304239511489868
"Context: Remy did not have a ride to the fair and called all her friends bugging them to give her a ride.
Question: What does Remy need to do before this? Answer choices: A. needed to borrow her mom and dads car without asking instead of bumming, B. needed to ask her mom and dad to give her a ride before instead of bumming, C. needed to just walk the 20 miles to the fair quickly instead of bumming.
",0.05918008089065552,0.8646999597549438,0.07310626655817032
"Context: Tracy gave birth to Addison and was very proud of her new child that day.
Question: What will Tracy want to do next? Answer choices: A. have a baby of her own, B. proud, C. experience motherhood for the first time.
",0.0031087277457118034,0.00459647923707962,0.9904327392578125
"Context: Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood.
Question: Why did Carson do this? Answer choices: A. create an unwelcome atmosphere, B. look out the window, C. be considerate towards how his mom was feeling.
",0.0073613631539046764,0.008463743142783642,0.9837234020233154
"Context: Skylar knew they were nervous and he wanted to ease their minds.
Question: What does Skylar need to do before this? Answer choices: A. insult their worries, B. put together a strong presentation detailing his ideas on how to proceed, C. start acting rashly without thinking ahead.
",0.0008969159098342061,0.9947924017906189,0.003811686998233199
"Context: Remy got very dark after drinking by himself all night long.
Question: How would you describe Remy? Answer choices: A. depressed at heart, B. a resilient person at heart, C. a happy person at heart.
",0.9919499158859253,0.00396891962736845,0.0036685909144580364
"Context: Aubrey ignored the call that she got from Riley that was about the upcoming party.
Question: What will Riley want to do next? Answer choices: A. call her mother, B. keep calling, C. go to the beach.
",0.00867556594312191,0.9866819381713867,0.003972495906054974
"Context: Robin went with Jan's friends to the park to play some games for hours.
Question: What will Jan want to do next? Answer choices: A. go home and shower, B. proud, C. go home and sleep.
",0.2114480882883072,0.011063117533922195,0.7757167816162109
"Context: Sydney is Alex's mother and personal caregiver after Alex was paralyzed from the neck down.  They help Alex communicate with people, and they were both at a Dairy Queen being asked by the cashier if they wanted extra fries.
Question: How would Sydney feel afterwards? Answer choices: A. annoyed in helping their daughter communicate, B. happy to be in full control of their daughter's actions, C. happy that they are able to help their daughter.
",0.04262097552418709,0.0020691954996436834,0.954568088054657
"Context: Taylor attended their father's concert and was very impressed that their father performed so well.
Question: What will Taylor want to do next? Answer choices: A. tell their father 'well done', B. enjoy a show, C. leave the concert before it starts.
",0.9961431622505188,0.0033234120346605778,0.0002802630187943578
"Context: Addison and their friends were playing hide and seek at recess. Addison ran away to go find a hiding place.
Question: What will Addison want to do next? Answer choices: A. win the game of tag, B. Come outside, C. win the game of hide and seek.
",0.0007967915153130889,0.004176495596766472,0.9941569566726685
"Context: Bailey was a good basketball player who had a special shot in their arsenal.
Question: What does Bailey need to do before this? Answer choices: A. needed to do some stretching, B. practice more, C. needed to get drunk.
",0.023722078651189804,0.9730315208435059,0.002231998834758997
"Context: Bailey studied the book carefully in preparation for the end of course exam.
Question: What will Bailey want to do next? Answer choices: A. bailey wanted to pass the exam with flying colors, B. bailey wanted a good grade, C. Take a study break.
",0.10544481873512268,0.1372353583574295,0.7533067464828491
"Context: Cameron interpreted science in terms of objectiveness and rules.
Question: What will Cameron want to do next? Answer choices: A. study science more, B. did this to understand, C. did this to follow logic.
",0.9562954306602478,0.006510191597044468,0.03624924644827843
"Context: Sydney set Skylar's phone on edge just a small hairline over falling over the desk.
Question: How would you describe Sydney? Answer choices: A. are reckless, B. careless, C. are boring.
",0.2360522300004959,0.757912278175354,0.004397794138640165
"Context: Kai talked about politics with their friends to try and stay informed.
Question: Why did Kai do this? Answer choices: A. learn, B. needed to hang out with his friends, C. needed to make sure his friends know politics.
",0.9917831420898438,0.0026518201921135187,0.005198113154619932
"Context: Sydney made some friends at their new place that they were working.
Question: What will Sydney want to do next? Answer choices: A. pay the friends, B. manipulate the friends, C. talk to the friends.
",0.0007186780567280948,0.0010560066439211369,0.9978979825973511
"Context: Tracy the bus driver took Jesse's students on a field trip to a remote location.
Question: How would Tracy feel afterwards? Answer choices: A. lost, B. accurate, C. incompetent.
",0.3078518211841583,0.45680364966392517,0.23294100165367126
"Context: Alex loved to watch tv so he spent most of his time up in his room with it on.
Question: Why did Alex do this? Answer choices: A. liked the feeling, B. go to sleep, C. hated the world.
",0.9973869919776917,0.0005070131155662239,0.0018592476844787598
"Context: Addison was listening to music very loudly. They turned their music down.
Question: How would Addison feel afterwards? Answer choices: A. a fan with bad hearing, B. a fan of loud music, C. satisfied.
",0.03573927655816078,0.00492275832220912,0.9579389095306396
"Context: Jordan wanted to try something new to pass the time  so he went to a baseball card shop.
Question: Why did Jordan do this? Answer choices: A. look at the baseball cards, B. find a new hobby, C. sell his baseball cards.
",0.01584308221936226,0.9818425178527832,0.00162392423953861
"Context: Jan said walk back to the students who were being disruptive and loud.
Question: How would you describe Jan? Answer choices: A. a softy at heart, B. Stop talking in mid-sentence and look in a non-aggressive way at the student making the noise, C. no-nonsense.
",0.18966490030288696,0.06382137537002563,0.7439128756523132
"Context: Austin had things to do after school and always ate late.
Question: Why did Austin do this? Answer choices: A. So they could finish what they had to do, B. eat early, C. eat on time.
",0.9976400136947632,0.0003929435333702713,0.0016521122306585312
"Context: Growing up, Sydney had always wanted to be a lawyer. So, when she got to college, she took school very seriously. Because of this, during her senior year she felt like she had a good chance at getting into law school.
Question: What will Sydney want to do next? Answer choices: A. take the LSAT, B. was a hard worker, C. participate in a local election.
",0.9992469549179077,0.00019347771012689918,0.00039028021274134517
"Context: Skylar heard a commotion from a room no students are supposed to be in, he entered the room and found some.
Question: What will the students want to do next? Answer choices: A. be walking the halls, B. Run out of the room, C. be a security guard.
",0.0012584240175783634,0.9955457448959351,0.0024483087472617626
"Context: Sydney woke up and was ready to start the day. They put on their clothes.
Question: What will Sydney want to do next? Answer choices: A. go to bed, B. go to the pool, C. go to work.
",0.0007145035779103637,0.003770411480218172,0.9949716329574585
"Context: Casey was hungry so they put food into the oven to cook.
Question: How would Others feel as a result? Answer choices: A. starved, B. that Casey eats too much, C. that Casey knows how to cook.
",0.007674188353121281,0.014602407813072205,0.9766349792480469
"Context: Aubrey asked Sydney to estimate the cost of the damage to her car.
Question: Why did Sydney do this? Answer choices: A. know the car's location, B. do her job as a car repair estimator, C. help Jason.
",0.0005759042105637491,0.9924059510231018,0.0065302602015435696
"Context: Remy gave Skylar, the concierge, her account so that she could check into the hotel.
Question: What will Remy want to do next? Answer choices: A. lose her credit card, B. arrive at a hotel, C. get the key from Skylar.
",0.0003364823933225125,0.00778039637953043,0.9913725852966309
"Context: Kendall walked their dog home in the pouring rain and thunder and lightning.
Question: How would you describe Kendall? Answer choices: A. Tired, B. uncaring about dogs, C. a responsible dog owner.
",0.00629201577976346,0.0010601673275232315,0.9922260046005249
"Context: Skylar found a child standing in the airport alone and tried to find their parents.
Question: Why did Skylar do this? Answer choices: A. be kind, B. have a flight, C. be rude.
",0.9989227652549744,0.0008668711525388062,0.00010922995716100559
"Context: Aubrey and Ted was on a fishing trip when a shark hit the boat and Aubrey fell out of it.
Question: What does Ted need to do next? Answer choices: A. Ted was very shocked and scared and he started hollering at Aubrey to grab his hand to pull her out, B. go to the boat, C. Ted was very shocked and scared and he rowed away from the area of danger very quickly forgetting Aubrey.
",0.9576016664505005,0.010936294682323933,0.030459200963377953
"Context: Riley regarded Jesse, but Jesse was annoyed that they were being watched.
Question: What will happen to Riley? Answer choices: A. anxious, B. they will be slapped, C. irritated.
",0.38180068135261536,0.13819293677806854,0.47789105772972107
"Context: While everyone else stood around trying to figure out the instructions by themselves, Taylor gave help to a friend and they completed the task first.
Question: How would the others feel as a result? Answer choices: A. self-starting, B. intrigued that they didn't tell all of them, C. jealous that they didn't help all of them.
",0.02896452695131302,0.04352615028619766,0.926376223564148
"Context: Sydney rubbed Addison's head because she had a horrible headache.
Question: What will happen to Sydney? Answer choices: A. drift to sleep, B. receive thanks, C. be reprimanded.
",0.001796881202608347,0.9852883219718933,0.012416080571711063
"Context: Kai watched videos on youtube and there was one they really liked.
Question: How would you describe Kai? Answer choices: A. As someone that enjoyed a video, B. As someone that asked about videos, C. As someone that talks about videos.
",0.9940172433853149,0.0008850601734593511,0.004646793007850647
"Context: Robin put their hand on Addison's wrist to keep Addison from shaking uncontrollably.
Question: What will Addison want to do next? Answer choices: A. good, B. take their medicine, C. hit Robin.
",0.01860358938574791,0.9107974171638489,0.06895966827869415
"Context: Quinn climbed into bed after a full, busy day of work.
Question: Why did Quinn do this? Answer choices: A. felt tired, B. shut the lights off, C. felt energized.
",0.9989614486694336,0.00047927608829922974,0.00039934719097800553
"Context: Bailey destroyed the enemy's weapons when playing a video game with friends.
Question: How would Bailey feel afterwards? Answer choices: A. interested in video games, B. playful, C. depressed.
",0.019778229296207428,0.9613270163536072,0.0178077332675457
"Context: Casey decided that he would be better off if he broke up with his girlfriend.
Question: What does Casey need to do before this? Answer choices: A. go to sleep, B. want something different, C. go to a car show.
",0.0031174407340586185,0.9955567717552185,0.0007689889753237367
"Context: Alex answered Riley's question about the math problem for homework that night.
Question: What will happen to Riley? Answer choices: A. lazy, B. passive, C. proud.
",0.006555575877428055,0.038954757153987885,0.953156054019928
"Context: cameron was challenged to a dual so he had to put up or shut up.
Question: How would you describe Cameron? Answer choices: A. scared, B. as smart, C. as stupid.
",0.20211544632911682,0.660354733467102,0.13411331176757812
"Context: Quinn went to work the next day after they went on vacation over the weekend.
Question: Why did Quinn do this? Answer choices: A. take more time off, B. make more money, C. take some time off work.
",0.0036939396522939205,0.9642128944396973,0.031305424869060516
"Context: Riley got dressed up for a night out. Riley went out with some friends dancing.
Question: What does Riley need to do before this? Answer choices: A. have fun with her friends, B. needed to get makeup on, C. needed to make plans with friends.
",0.0032429033890366554,0.01765133999288082,0.9780718088150024
"Context: Addison had taken Casey's money without her permission. Addison knew she may get in trouble for this.
Question: What will Addison want to do next? Answer choices: A. give the money back to Casey, B. burn the money so no one can find it, C. spend the money before she gets caught.
",0.870471715927124,0.004373217932879925,0.12424211204051971
"Context: Carson was a week away from finals, but went over his friends every day to play video game.
Question: How would you describe Carson? Answer choices: A. not motivated, B. disapproving, C. focused on grades.
",0.9594393968582153,0.0032581202685832977,0.03682763874530792
"Context: Taylor gave her friend a present for their birthday that year.
Question: What will happen to Taylor? Answer choices: A. be thanked by their friend, B. open the present, C. be happy to see their friend.
",0.9665411710739136,0.0024831246118992567,0.030247090384364128
"Context: Remy challenged them to a game of racquetball at the local YMCA gym.
Question: Why did Remy do this? Answer choices: A. was bored and decided to gather some people for a good game of racquetball, B. was bored and decided to he wanted them to go to the gym and watch him not show, C. win the game.
",0.7552935481071472,0.003895440837368369,0.23992376029491425
"Context: Remy and their friends were playing hide and seek in Remy's house. When they finished playing, it was very dark outside.
Question: Why did it become dark outside? Answer choices: A. go to sleep, B. hid their friends and sought them for too long, C. and their friends lost track of the time.
",0.0020575840026140213,0.012720363214612007,0.9840743541717529
"Context: Riley wanted to ask their friends advice about what to do for a job.
Question: What will Others want to do next? Answer choices: A. wanted to do something important, B. wanted to find an enjoyable job, C. listen carefully.
",0.0002701851481106132,0.0013407650403678417,0.9980173110961914
"Context: Aubrey kept the baby up at night but was ready to put her down for a nap now.
Question: What will Aubrey want to do next? Answer choices: A. get the baby ready for bed next, B. prepare dinner next, C. have to prepare the crib and blankets.
",0.050067078322172165,0.009155405685305595,0.9389330148696899
"Context: Jan decided on Friday to light a fire under the brush in her pit in the backyard.
Question: What will Jan want to do next? Answer choices: A. throw all of her belongings in with the brush, B. make sure the fire goes out later, C. roast hot dogs.
",0.0011667031794786453,0.15067645907402039,0.8473836779594421
"Context: Riley regarded Jesse with gentle eyes before asking him out.
Question: What will happen to Jesse? Answer choices: A. accept the invitation next, B. have a date, C. get rejected.
",0.847423791885376,0.09223517775535583,0.059239711612463
"Context: Jesse was taking a class and he really admired his professor. To impress them, Jesse studied a lot, and as a result, Jesse did well on the test and his professor congratulated him.
Question: How would Jesse feel afterwards? Answer choices: A. Accomplished, B. focused and driven to succeed in class, C. hard working and dedicated to their work.
",0.9224177598953247,0.009087796323001385,0.06736169755458832
"Context: Sasha got revenge on the people who had stolen the car from her.
Question: How would Others feel as a result? Answer choices: A. quite elated, B. furious at the perpetrators, C. quite paid back.
",0.0866738110780716,0.6987411975860596,0.21113908290863037
"Context: It had been a very long 9 months but it was finally time, Jan gave birth to a daughter that day.
Question: What does Jan need to do before this? Answer choices: A. get pregnant, B. be a man, C. she liked kids.
",0.9995191097259521,0.00013559430954046547,0.00023258401779457927
"Context: Kai showed Jan how to do her job properly so she didn't get in trouble.
Question: Why did Kai do this? Answer choices: A. though Jan was lazy, B. was Jan's trainer and didn't want to get in trouble, C. make sure Jan does it right.
",0.0030667290557175875,0.06759031116962433,0.9283990263938904
"Context: Skylar got a cast on her leg after she broke it while skateboarding.
Question: How would you describe Skylar? Answer choices: A. athletic, B. sad, C. terrible.
",0.49383631348609924,0.3844308853149414,0.11975183337926865
"Context: Tracy took Jesse's students on a field trip because Jesse was not feeling well.
Question: What will Tracy want to do next? Answer choices: A. take the students back to school, B. drive the students back home, C. know directions.
",0.15217836201190948,0.679989218711853,0.16506731510162354
"Context: Alex was saving up for a new car. Alex sold books on amazon.
Question: What will Alex want to do next? Answer choices: A. buy more books on Amazon, B. spend all the money on books, C. save all the money from selling books.
",0.00023936051002237946,0.00032028110581450164,0.9991782307624817
"Context: Robin and Casey were trying to come up with a plan. Casey did not like any ideas. Robin proposed another idea.
Question: How would Casey feel as a result? Answer choices: A. very content, B. not pleased with it, C. so happy.
",0.28293368220329285,0.5581531524658203,0.15644998848438263
"Context: Remy gave birth to a healthy baby girl at the hospital just earlier today.
Question: How would you describe Remy? Answer choices: A. Happy, B. a new parent, C. a new parent.
",0.08688053488731384,0.5012951493263245,0.4089319407939911
"Context: Riley gave Jesse a scornful look after Jesse mishaved.
Question: How would you describe Riley? Answer choices: A. happy, B. annoyed, C. pleased.
",0.0011355486931279302,0.9967402815818787,0.0017278577433899045
"Context: Aubrey met a friend at the park and they decided to go play baseball.
Question: What will happen to Others? Answer choices: A. will watch the game, B. will hit the ball, C. have a lot of fun.
",0.3081547021865845,0.12505574524402618,0.5638777613639832
"Context: Riley was a cop and therefore regarded Jesse with observant eyes.
Question: Why did Riley do this? Answer choices: A. make observations, B. he was suspicious of Jesse, C. he wanted to date Jesse.
",0.33935290575027466,0.6544134020805359,0.005181384738534689
